t,reward,oracle,regret,sales,health,roll_reward,roll_regret,roll_sales,roll_health
4809,5.25430303030303,12.224,6.969696969696971,40.0,5.26,7.735606225103147,4.377912278015356,74.43721413721414,5.058209979209979
4810,6.198300884955753,12.208,6.009699115044247,91.0,4.89,7.735286685435688,4.378251456322782,74.44065682810226,5.058175015589275
4811,3.4960000000000004,12.216000000000001,8.72,65.0,4.89,7.734405703165232,4.379153731581235,74.43869492934331,5.058140066500416
4812,12.216000000000001,12.216000000000001,0.0,111.0,4.89,7.735336846796405,4.378243872089945,74.44629129441097,5.058105131934345
4813,6.653869822485207,12.224,5.570130177514793,75.0,4.89,7.735112196396674,4.378491459606652,74.44640631491484,5.0580702118820104
4814,9.496727272727272,12.224,2.7272727272727284,18.0,5.25,7.73547805622561,4.37814852736733,74.43468328141225,5.058110072689511
4815,5.592421052631579,12.224,6.631578947368421,32.0,5.26,7.735033069306259,4.378616432354871,74.42587209302326,5.058151993355481
4816,12.224,12.224,0.0,58.0,5.25,7.735964970267581,4.377707439946244,74.42246211334856,5.058191820635249
4817,8.710845360824742,12.224,3.5131546391752586,67.0,4.26,7.736167311569068,4.377527997687887,74.42092154420922,5.058026151930261
4818,12.224,12.224,0.0,59.0,5.25,7.737098590400449,4.376619608395982,74.41772151898734,5.058065988794356
4819,3.181446808510638,12.216000000000001,9.034553191489362,9.0,5.26,7.736153434429103,4.377585984658034,74.40414937759336,5.058107883817427
4820,10.349,12.216000000000001,1.8670000000000009,14.0,5.25,7.736695406336503,4.377065224238068,74.39161999585149,5.058147687201825
4821,4.394217821782179,12.224,7.829782178217822,47.0,4.51,7.736002233880145,4.37778125844669,74.38593944421402,5.058034010783907
4822,5.488727272727273,12.216000000000001,6.727272727272728,19.0,4.89,7.735536284271778,4.37826840160838,74.3744557329463,5.05799917064068
4823,4.051294117647059,12.224,8.172705882352941,79.0,4.89,7.7347725524793605,4.379054976542199,74.37541459369818,5.057964344941957
4824,12.224,12.224,0.0,28.0,5.25,7.735702962313044,4.378147400381257,74.3658031088083,5.05800414507772
4825,5.57883185840708,12.224,6.6451681415929205,41.0,4.26,7.7352560350225525,4.378617151881715,74.35888934935764,5.057838789888106
4826,10.36353488372093,12.224,1.8604651162790695,37.0,5.25,7.735800530329929,4.378095471327416,74.35114978247358,5.057878599544231
4827,7.332695652173912,12.216000000000001,4.883304347826089,48.0,5.26,7.735717037190294,4.378200112768282,74.3456917978459,5.057920463960232
4828,11.271619047619048,12.224,0.9523809523809526,20.0,5.25,7.736449259598748,4.377490686559877,74.33443777179541,5.057960240215365
4829,8.097015873015872,12.224,4.126984126984128,38.0,5.26,7.736523911071505,4.37743882184775,74.32691511387164,5.058002070393374
4830,11.938285714285714,12.216000000000001,0.27771428571428736,35.0,5.25,7.737393660979022,4.376590193295455,74.31877458083213,5.058041813289174
4831,6.618904458598726,12.224,5.605095541401274,69.0,5.26,7.737162185564622,4.376844436951934,74.3176738410596,5.058083609271523
4832,5.610075949367088,12.224,6.613924050632912,127.0,5.25,7.736722068404226,4.377307312932419,74.3285743844403,5.058123318849576
4833,7.880934306569342,12.224,4.343065693430658,155.0,5.26,7.736751901304135,4.377300229436453,74.34526272238313,5.058165080678527
4834,12.224,12.224,0.0,186.0,5.25,7.737679977436234,4.376394893297996,74.3683557394002,5.058204756980351
4835,6.854872483221476,12.224,5.369127516778525,70.0,5.26,7.737497428326595,4.376600172996813,74.36745244003309,5.058246484698097
4836,5.627764705882353,12.224,6.596235294117648,182.0,5.08,7.737061262785465,4.37705905972849,74.38970436220798,5.058250982013645
4837,2.45296682464455,12.216000000000001,9.763033175355451,11.0,4.97,7.735969056411315,4.378172324324527,74.37660190161223,5.0582327408019845
4838,12.224,12.224,0.0,15.0,5.25,7.736896527158079,4.377267556330247,74.36433147344492,5.058272370324447
4839,7.804235294117647,12.224,4.419764705882353,58.0,4.26,7.736910440126458,4.377276336733046,74.36095041322314,5.0581074380165285
4840,12.224,12.224,0.0,97.0,5.25,7.737837333239425,4.37637212761577,74.36562693658335,5.0581470770501955
4841,5.259019455252918,12.224,6.964980544747082,79.0,5.26,7.737325392331126,4.376906743150081,74.36658405617513,5.058188764973152
4842,12.224,12.224,0.0,45.0,5.25,7.73825181698685,4.376002983756492,74.36052033863308,5.0582283708445175
4843,4.851118644067796,12.224,7.372881355932204,31.0,5.26,7.737655794449088,4.376621662198312,74.35156895127993,5.058270024772915
4844,8.806278481012658,12.224,3.417721518987342,121.0,5.25,7.7378763564070985,4.376423746792076,74.36119711042312,5.05830959752322
4845,7.471524752475247,12.224,4.752475247524753,106.0,5.26,7.7378213932201545,4.376501347184304,74.36772595955428,5.058351217498968
4846,5.430285714285715,12.224,6.793714285714286,19.0,4.89,7.737345318188396,4.377000050080637,74.35630286775324,5.058316484423354
4847,3.149660933660934,12.216000000000001,9.066339066339067,77.0,4.89,7.736399013653633,4.377967322980031,74.35684818481849,5.0582817656765675
4848,11.501714285714286,12.224,0.7222857142857144,14.0,5.08,7.737175527423907,4.377213418750562,74.34440090740358,5.058286244586513
4849,3.5180833333333332,12.224,8.705916666666667,26.0,4.97,7.7363056115076,4.378105934884153,74.33443298969073,5.058268041237113
4850,12.224,12.224,0.0,38.0,5.25,7.737230718575935,4.377203418715346,74.32694289837147,5.058307565450423
4851,5.06490909090909,12.224,7.15909090909091,26.0,5.26,7.736679951546325,4.377776767332488,74.31698268755153,5.058349134377576
4852,12.224,12.224,0.0,101.0,5.25,7.737604600227235,4.376874690932873,74.32248093962498,5.058388625592417
4853,5.107720930232558,12.224,7.116279069767442,63.0,5.26,7.737062803014628,4.377439051126287,74.32014833127317,5.058430160692212
4854,6.831384615384615,12.216000000000001,5.384615384615386,20.0,5.08,7.736876257558885,4.37764650248231,74.30895983522142,5.058434603501545
4855,7.8777647058823534,12.216000000000001,4.338235294117648,78.0,4.97,7.73690527083078,4.377638386500356,74.30971993410215,5.058416392092257
4856,8.474,12.224,3.75,23.0,5.25,7.73705703009147,4.377509163031857,74.29915585752522,5.05845583693638
4857,5.081142857142857,12.224,7.142857142857143,43.0,5.26,7.73651032071046,4.378078398927252,74.29271305063813,5.058497324001647
4858,12.224,12.224,0.0,91.0,5.25,7.737433862525501,4.377177374354515,74.29615147149619,5.0585367359539
4859,6.551664335664336,12.224,5.672335664335664,62.0,4.26,7.737189877026148,4.37744386782982,74.29362139917696,5.058372427983539
4860,12.224,12.224,0.0,63.0,5.25,7.738112899063378,4.376543344507905,74.29129808681341,5.058411849413701
4861,7.761454545454546,12.224,4.462545454545454,62.0,4.26,7.738117699895625,4.376561033136049,74.28877005347593,5.0582476347182235
4862,12.224,12.224,0.0,19.0,5.25,7.73904015153044,4.375661061712414,74.27740078141065,5.058287065597368
4863,5.949490196078431,12.216000000000001,6.26650980392157,39.0,5.26,7.738672234187625,4.376049805286059,74.2701480263158,5.05832853618421
4864,9.271619047619048,12.224,2.9523809523809526,91.0,5.25,7.738987331168804,4.375757170372821,74.27358684480987,5.058367934224049
4865,2.2808181818181814,12.224,9.943181818181818,2.0,5.26,7.737865635905887,4.3769013184714245,74.25873407316071,5.058409371146732
4866,4.13519191919192,12.216000000000001,8.080808080808081,20.0,4.89,7.737125411184968,4.377662343078439,74.24758578179576,5.058374768851449
4867,2.3319420289855075,12.216000000000001,9.884057971014494,5.0,4.35,7.736015061270795,4.378793484333151,74.23336072308956,5.058229252259655
4868,2.216,12.216000000000001,10.0,1.0,5.08,7.734881355158396,4.3799479732457955,74.21831998356951,5.058233723557199
4869,2.216,12.216000000000001,10.0,1.0,4.29,7.733748114633722,4.381101988035684,74.20328542094455,5.058075975359342
4870,12.216000000000001,12.216000000000001,0.0,71.0,4.89,7.734668305946668,4.380202562458177,74.20262779716691,5.0580414699240395
4871,4.97209756097561,12.216000000000001,7.243902439024391,114.0,4.89,7.7341012758266015,4.380790349789163,74.21079638752053,5.05800697865353
4872,12.216000000000001,12.216000000000001,0.0,50.0,4.89,7.735021016997169,4.37989135731024,74.20582803201313,5.057972501539093
4873,2.397818181818182,12.224,9.82618181818182,2.0,4.89,7.733925981536524,4.381008774310829,74.19101354123923,5.057938038572015
4874,6.724,12.224,5.5,25.0,5.25,7.73371881723262,4.381238310972509,74.18092307692308,5.057977435897436
4875,4.327004291845493,12.224,7.896995708154507,49.0,5.26,7.73302014731355,4.381959344072834,74.17575881870386,5.0580188679245275
4876,8.652571428571429,12.216000000000001,3.563428571428572,9.0,5.25,7.733208695864144,4.38179150917994,74.1623949149067,5.058058232519992
4877,9.993777777777778,12.216000000000001,2.222222222222223,42.0,4.26,7.73367211716015,4.381348793048952,74.15580155801558,5.05789462894629
4878,12.216000000000001,12.216000000000001,0.0,26.0,5.08,7.73459081523001,4.380450791656648,74.14593154334905,5.057899159663865
4879,4.264192771084337,12.216000000000001,7.951807228915664,35.0,4.97,7.7338796680898145,4.381182626992153,74.13790983606557,5.057881147540983
4880,12.224,12.224,0.0,65.0,5.25,7.734799586207395,4.380285027601251,74.1360376971932,5.057920508092604
4881,4.050086956521739,12.224,8.173913043478262,22.0,5.26,7.734044831469648,4.381062091922405,74.12535845964769,5.0579619008603025
4882,12.224,12.224,0.0,28.0,5.25,7.734964338979075,4.380164884858731,74.1159123489658,5.058001228752816
4883,7.382666666666667,12.224,4.841333333333333,32.0,4.26,7.734892205958535,4.38025930919298,74.1072891072891,5.0578378378378375
4884,12.224,12.224,0.0,68.0,5.25,7.735811163541758,4.379362633797035,74.10603889457524,5.057877175025588
4885,6.284965517241379,12.224,5.939034482758621,59.0,4.26,7.7355142241954,4.379681846209839,74.1029471960704,5.057713876381498
4886,12.224,12.224,0.0,24.0,5.25,7.736432678415946,4.3787856559405105,74.0926949048496,5.057753222836095
4887,5.300923076923077,12.224,6.923076923076923,28.0,5.26,7.735934415404184,4.379306173793853,74.08326513911621,5.0577945990180035
4888,7.216,7.216,0.0,19.0,5.08,7.735828067599847,4.378410426979823,74.07199836367356,5.057799140928615
4889,12.216000000000001,12.216000000000001,0.0,295.0,4.44,7.73674425817907,4.377515046524407,74.11717791411043,5.0576728016359915
4890,12.224,12.224,0.0,120.0,5.25,7.737661709772163,4.376620032202894,74.12655898589246,5.057712124309957
4891,5.15503448275862,12.224,7.06896551724138,35.0,5.26,7.737133781066723,4.377170389006866,74.11856091578086,5.057753475061324
4892,4.501714285714286,12.224,7.722285714285714,9.0,5.08,7.736472546753346,4.3778540422513545,74.10525240138973,5.057758021663601
4893,2.874536585365854,12.216000000000001,9.341463414634147,28.0,4.97,7.735479098457191,4.37886826566214,74.09583163056804,5.057740089906007
4894,12.224,12.224,0.0,17.0,5.25,7.736396058804799,4.377973706261596,74.08416751787539,5.057779366700714
4895,4.93756783919598,12.224,7.28643216080402,55.0,5.26,7.735824402714193,4.378567754148554,74.08026960784314,5.057820669934641
4896,4.576941176470588,12.216000000000001,7.639058823529413,5.0,5.25,7.735179337730275,4.3792335681304575,74.0661629569124,5.057859914233204
4897,3.6994098360655734,12.224,8.524590163934427,10.0,5.26,7.7343553749900416,4.380079904715962,74.05308289097592,5.0579011841567985
4898,12.224,12.224,0.0,125.0,5.25,7.7352718160239275,4.3791858283933,74.06348234333538,5.057940395999183
4899,5.720672897196262,12.224,6.5033271028037385,75.0,4.26,7.734860673387432,4.379619326612568,74.06367346938775,5.057777551020409
4900,8.745739130434782,12.224,3.4782608695652186,16.0,5.25,7.735066933019558,4.379435413440349,74.05182615792695,5.057816772087329
4901,4.386162162162162,12.224,7.837837837837839,34.0,5.26,7.734383761911672,4.380140921890859,74.0436556507548,5.057858017135863
4902,12.224,12.224,0.0,16.0,5.25,7.735299449498474,4.379247562534976,74.031817254742,5.057897205792372
4903,8.915029126213593,12.224,3.308970873786407,69.0,4.26,7.735540014277576,4.379029316880664,74.0307911908646,5.057734502446983
4904,6.847115577889447,12.224,5.376884422110553,107.0,5.25,7.73535888799085,4.3792327531916175,74.03751274209989,5.057773700305811
4905,4.887551401869159,12.224,7.336448598130842,59.0,5.26,7.7347784135746,4.379835528537101,74.0344476151651,5.057814920505503
4906,5.795428571428571,12.224,6.428571428571429,11.0,5.25,7.7343831924940725,4.380253041457426,74.02160179335642,5.057854085999592
4907,5.456323232323232,12.224,6.767676767676768,32.0,5.26,7.733919040097949,4.380739476609467,74.01303993480033,5.057895273023634
4908,12.224,12.224,0.0,14.0,5.25,7.734833703157616,4.379847087227391,74.00081482990426,5.0579344061927065
4909,8.45531623931624,12.224,3.7686837606837607,74.0,4.26,7.734980440945022,4.3797226140447965,74.00081466395112,5.057771894093686
4910,4.0787450980392155,12.208,8.129254901960785,20.0,4.89,7.734235941791507,4.380486110743618,73.9898187741804,5.057737731622887
4911,2.216,12.216000000000001,10.0,1.0,4.21,7.733112522422251,4.381630148587522,73.97495928338762,5.057565146579805
4912,12.224,12.224,0.0,82.0,5.25,7.734026604953815,4.380738304470163,73.97659271320985,5.057604315082434
4913,5.069528455284553,12.224,7.154471544715447,36.0,5.26,7.733484379038132,4.3813027597490075,73.96886446886447,5.057645502645503
4914,4.549581395348837,12.224,7.674418604651163,50.0,5.25,7.732836585959049,4.3819727731457325,73.96398779247203,5.057684638860631
4915,2.745595015576324,12.224,9.478404984423676,19.0,4.26,7.731822094183138,4.3830094761992875,73.95280716029292,5.0575223759153785
4916,7.336772946859903,12.208,4.871227053140097,107.0,4.89,7.73174175065104,4.383108767957868,73.95952816758187,5.057488305877567
4917,3.4621059190031156,12.224,8.761894080996885,41.0,4.35,7.730873585577505,4.383999126907246,73.95282635217568,5.0573444489629935
4918,12.224,12.224,0.0,23.0,5.25,7.7317870083086335,4.383107889028224,73.94246798129701,5.057383614555804
4919,8.390666666666666,12.216000000000001,3.825333333333335,39.0,5.26,7.731920926938381,4.382994520216092,73.93536585365854,5.057424796747967
4920,4.4382222222222225,12.224,7.785777777777778,9.0,4.89,7.7312516120217545,4.383686002284281,73.92217029059134,5.057390774232879
4921,2.3372121212121213,12.224,9.886787878787878,7.0,4.3,7.730155708021185,4.38480406442904,73.90857375050793,5.057236895570906
4922,10.537253012048193,12.224,1.6867469879518069,139.0,5.25,7.730725908570448,4.384256013022077,73.92179565305707,5.0572760511883
4923,2.618736842105263,12.224,9.605263157894736,9.0,5.26,7.7296877304497205,4.3853163312887045,73.90861088545897,5.0573172217709175
4924,12.224,12.224,0.0,79.0,5.25,7.730600281164349,4.3844259117290525,73.90964467005077,5.057356345177665
4925,6.192608187134503,12.224,6.031391812865497,69.0,4.26,7.7302880619004375,4.3847602531624945,73.90864799025579,5.057194478278522
4926,9.85488888888889,12.224,2.36911111111111,72.0,5.08,7.730719277818235,4.384351150434251,73.90826060483053,5.05719910696164
4927,2.5093333333333336,12.216000000000001,9.706666666666667,11.0,4.47,7.729659743332747,4.385431165758162,73.89549512987013,5.057079951298702
4928,8.624,12.224,3.5999999999999996,18.0,5.25,7.729841187896891,4.38527181676937,73.8841550010144,5.057119091093528
4929,4.826739726027397,12.224,7.397260273972603,38.0,5.26,7.729252323503003,4.385882767774888,73.87687626774847,5.057160243407708
4930,2.938285714285714,12.216000000000001,9.277714285714287,2.0,5.25,7.728280722081543,4.38687482446074,73.86229973636179,5.057199351044413
4931,4.460842105263158,12.224,7.7631578947368425,19.0,5.26,7.72761822438957,4.387559391182207,73.85117599351176,5.057240470397404
4932,12.224,12.224,0.0,121.0,5.25,7.728529714715052,4.3866699609387085,73.86073383336712,5.057279545915264
4933,3.5426813186813186,12.224,8.681318681318682,25.0,5.26,7.727681346576416,4.387540380217262,73.850830968788,5.05732063234698
4934,7.608615384615385,12.224,4.615384615384615,54.0,5.25,7.727657219735086,4.387586549261874,73.8468085106383,5.057359675785207
4935,5.706142857142857,12.216000000000001,6.509857142857144,41.0,5.26,7.727247674685939,4.3880165068375625,73.84015397082658,5.057400729335494
4936,7.216,7.216,0.0,227.0,4.31,7.727144120366578,4.387127704628359,73.87117682803321,5.057249341705489
4937,6.40310447761194,12.224,5.82089552238806,57.0,5.26,7.726875987591618,4.387418058580923,73.86776022681248,5.057290400972053
4938,11.84562962962963,12.216000000000001,0.37037037037037024,27.0,4.89,7.72770991220025,4.3866047263905585,73.85827090504151,5.057256529661875
4939,4.225132420091324,12.216000000000001,7.990867579908677,89.0,4.89,7.7270008884164225,4.387334334255643,73.86133603238866,5.0572226720647775
4940,10.974,12.216000000000001,1.2420000000000009,43.0,5.25,7.727658042658798,4.386697755762573,73.85509006274033,5.057261687917426
4941,6.266553191489361,12.216000000000001,5.94944680851064,39.0,5.26,7.7273623921425765,4.387013973701211,73.84803723188992,5.057302711452853
4942,6.8758639455782316,12.216000000000001,5.3401360544217695,236.0,4.89,7.7271901286494415,4.387206796294924,73.88084159417357,5.057268865061703
